#Total number of fault_segments=     1
#Fault_segment =   1 nx(Along-strike)= 22 Dx=25.00km ny(downdip)=  8 Dy=22.00km
#Boundary of Fault_segment     1. EQ in cell 3,5. Lon: 160.3240   Lat:  52.5120
#Lon.  Lat.  Depth
     161.98361      52.43367        2.40732
     156.99605      48.53883        2.40732
     155.05323      49.46492       56.79431
     160.04078      53.35976       56.79431
     161.98361      52.43367        2.40732
#Lat. Lon. depth slip rake strike dip t_rup t_rise mo
      52.403029     161.748828       5.806504      60.000000      93.000000     218.000000      18.000000      50.606324       2.400000   9.876570e+25
      52.225991     161.522121       5.806504      80.000000      89.000000     218.000000      18.000000      45.741119       3.200000   1.316876e+26
      52.048953     161.295414       5.806504     100.000000      85.000000     218.000000      18.000000      44.000000       4.000000   1.646095e+26
      51.871915     161.068707       5.806504     120.000000      81.000000     218.000000      18.000000      45.741119       4.800000   1.975314e+26
      51.694877     160.842000       5.806504     140.000000      77.000000     218.000000      18.000000      50.606324       5.600000   2.304533e+26
      51.517839     160.615293       5.806504     160.000000      73.000000     218.000000      18.000000      57.812196       6.400000   2.633752e+26
      51.340801     160.388586       5.806504     180.000000      69.000000     218.000000      18.000000      66.603303       7.200000   2.962971e+26
      51.163763     160.161879       5.806504     200.000000      65.000000     218.000000      18.000000      76.434613       8.000000   3.292190e+26
      50.986725     159.935171       5.806504     400.000000      70.000000     218.000000      18.000000      86.954011      16.000000   6.584380e+26
      50.809687     159.708464       5.806504     600.000000      75.000000     218.000000      18.000000      97.940033      24.000000   9.876570e+26
      50.632649     159.481757       5.806504     800.000000      80.000000     218.000000      18.000000     109.252002      32.000000   1.316876e+27
      50.455611     159.255050       5.806504    1000.000000      85.000000     218.000000      18.000000     120.798386      40.000000   1.646095e+27
      50.278573     159.028343       5.806504    1200.000000      90.000000     218.000000      18.000000     132.517923      48.000000   1.975314e+27
      50.101535     158.801636       5.806504    1000.000000      95.000000     218.000000      18.000000     144.368452      40.000000   1.646095e+27
      49.924496     158.574929       5.806504     800.000000     100.000000     218.000000      18.000000     156.320184      32.000000   1.316876e+27
      49.747458     158.348222       5.806504     600.000000     105.000000     218.000000      18.000000     168.351567      24.000000   9.876570e+26
      49.570420     158.121515       5.806504     400.000000     110.000000     218.000000      18.000000     180.446668      16.000000   6.584380e+26
      49.393382     157.894808       5.806504     200.000000     115.000000     218.000000      18.000000     192.593484       8.000000   3.292190e+26
      49.216344     157.668101       5.806504     155.000000     109.000000     218.000000      18.000000     204.782812       6.400000   2.551447e+26
      49.039306     157.441394       5.806504     110.000000     103.000000     218.000000      18.000000     217.007488       4.800000   1.810705e+26
      48.862268     157.214687       5.806504      65.000000      97.000000     218.000000      18.000000     229.261859       3.200000   1.069962e+26
      48.685230     156.987980       5.806504      20.000000      91.000000     218.000000      18.000000     241.541404       0.800000   3.292190e+25
      52.518791     161.505974      12.604878      60.000000      93.000000     218.000000      18.000000      41.400483       2.400000   1.327554e+26
      52.341753     161.279267      12.604878      80.000000      89.000000     218.000000      18.000000      35.288100       3.200000   1.770072e+26
      52.164715     161.052560      12.604878     100.000000      85.000000     218.000000      18.000000      33.000000       4.000000   2.212591e+26
      51.987677     160.825853      12.604878     120.000000      81.000000     218.000000      18.000000      35.288100       4.800000   2.655109e+26
      51.810639     160.599146      12.604878     140.000000      77.000000     218.000000      18.000000      41.400483       5.600000   3.097627e+26
      51.633600     160.372439      12.604878     160.000000      73.000000     218.000000      18.000000      49.952477       6.400000   3.540145e+26
      51.456562     160.145732      12.604878     180.000000      69.000000     218.000000      18.000000      59.908263       7.200000   3.982663e+26
      51.279524     159.919025      12.604878     200.000000      65.000000     218.000000      18.000000      70.677083       8.000000   4.425181e+26
      51.102486     159.692318      12.604878     400.000000      70.000000     218.000000      18.000000      81.939002      16.000000   8.850362e+26
      50.925448     159.465611      12.604878     600.000000      75.000000     218.000000      18.000000      93.516041      24.000000   1.327554e+27
      50.748410     159.238904      12.604878     800.000000      80.000000     218.000000      18.000000     105.304321      32.000000   1.770072e+27
      50.571372     159.012197      12.604878    1000.000000      85.000000     218.000000      18.000000     117.240138      40.000000   2.212591e+27
      50.394334     158.785490      12.604878    1200.000000      90.000000     218.000000      18.000000     129.282636      48.000000   2.655109e+27
      50.217296     158.558783      12.604878    1000.000000      95.000000     218.000000      18.000000     141.404561      40.000000   2.212591e+27
      50.040258     158.332076      12.604878     800.000000     100.000000     218.000000      18.000000     153.587109      32.000000   1.770072e+27
      49.863220     158.105369      12.604878     600.000000     105.000000     218.000000      18.000000     165.816917      24.000000   1.327554e+27
      49.686182     157.878662      12.604878     400.000000     110.000000     218.000000      18.000000     178.084250      16.000000   8.850362e+26
      49.509144     157.651955      12.604878     200.000000     115.000000     218.000000      18.000000     190.381853       8.000000   4.425181e+26
      49.332106     157.425248      12.604878     155.000000     109.000000     218.000000      18.000000     202.704218       6.400000   3.429515e+26
      49.155068     157.198541      12.604878     110.000000     103.000000     218.000000      18.000000     215.047088       4.800000   2.433850e+26
      48.978030     156.971834      12.604878      65.000000      97.000000     218.000000      18.000000     227.407124       3.200000   1.438184e+26
      48.800992     156.745127      12.604878      20.000000      91.000000     218.000000      18.000000     239.781672       0.800000   4.425181e+25
      52.634552     161.263121      19.403252      60.000000      93.000000     218.000000      18.000000      33.301652       2.400000   1.327554e+26
      52.457514     161.036414      19.403252      80.000000      89.000000     218.000000      18.000000      25.303162       3.200000   1.770072e+26
      52.280476     160.809707      19.403252     100.000000      85.000000     218.000000      18.000000      22.000000       4.000000   2.212591e+26
      52.103438     160.583000      19.403252     120.000000      81.000000     218.000000      18.000000      25.303162       4.800000   2.655109e+26
      51.926400     160.356293      19.403252     140.000000      77.000000     218.000000      18.000000      33.301652       5.600000   3.097627e+26
      51.749362     160.129586      19.403252     160.000000      73.000000     218.000000      18.000000      43.477005       6.400000   3.540145e+26
      51.572324     159.902879      19.403252     180.000000      69.000000     218.000000      18.000000      54.626001       7.200000   3.982663e+26
      51.395286     159.676172      19.403252     200.000000      65.000000     218.000000      18.000000      66.258962       8.000000   4.425181e+26
      51.218248     159.449465      19.403252     400.000000      70.000000     218.000000      18.000000      78.160092      16.000000   8.850362e+26
      51.041210     159.222758      19.403252     600.000000      75.000000     218.000000      18.000000      90.223334      24.000000   1.327554e+27
      50.864172     158.996051      19.403252     800.000000      80.000000     218.000000      18.000000     102.391406      32.000000   1.770072e+27
      50.687134     158.769344      19.403252    1000.000000      85.000000     218.000000      18.000000     114.630930      40.000000   2.212591e+27
      50.510096     158.542637      19.403252    1200.000000      90.000000     218.000000      18.000000     126.921235      48.000000   2.655109e+27
      50.333058     158.315930      19.403252    1000.000000      95.000000     218.000000      18.000000     139.248878      40.000000   2.212591e+27
      50.156020     158.089222      19.403252     800.000000     100.000000     218.000000      18.000000     151.604749      32.000000   1.770072e+27
      49.978982     157.862515      19.403252     600.000000     105.000000     218.000000      18.000000     163.982469      24.000000   1.327554e+27
      49.801944     157.635808      19.403252     400.000000     110.000000     218.000000      18.000000     176.377436      16.000000   8.850362e+26
      49.624906     157.409101      19.403252     200.000000     115.000000     218.000000      18.000000     188.786255       8.000000   4.425181e+26
      49.447868     157.182394      19.403252     155.000000     109.000000     218.000000      18.000000     201.206362       6.400000   3.429515e+26
      49.270830     156.955687      19.403252     110.000000     103.000000     218.000000      18.000000     213.635788       4.800000   2.433850e+26
      49.093792     156.728980      19.403252      65.000000      97.000000     218.000000      18.000000     226.072997       3.200000   1.438184e+26
      48.916754     156.502273      19.403252      20.000000      91.000000     218.000000      18.000000     238.516771       0.800000   4.425181e+25
      52.750314     161.020267      26.201626      60.000000      93.000000     218.000000      18.000000      27.313001       2.400000   1.327554e+26
      52.573276     160.793560      26.201626      80.000000      89.000000     218.000000      18.000000      16.650826       3.200000   1.770072e+26
      52.396238     160.566853      26.201626     100.000000      85.000000     218.000000      18.000000      11.000000       4.000000   2.212591e+26
      52.219200     160.340146      26.201626     120.000000      81.000000     218.000000      18.000000      16.650826       4.800000   2.655109e+26
      52.042162     160.113439      26.201626     140.000000      77.000000     218.000000      18.000000      27.313001       5.600000   3.097627e+26
      51.865124     159.886732      26.201626     160.000000      73.000000     218.000000      18.000000      39.080046       6.400000   3.540145e+26
      51.688086     159.660025      26.201626     180.000000      69.000000     218.000000      18.000000      51.195703       7.200000   3.982663e+26
      51.511048     159.433318      26.201626     200.000000      65.000000     218.000000      18.000000      63.460618       8.000000   4.425181e+26
      51.334010     159.206611      26.201626     400.000000      70.000000     218.000000      18.000000      75.802375      16.000000   8.850362e+26
      51.156972     158.979904      26.201626     600.000000      75.000000     218.000000      18.000000      88.188718      24.000000   1.327554e+27
      50.979934     158.753197      26.201626     800.000000      80.000000     218.000000      18.000000     100.603181      32.000000   1.770072e+27
      50.802896     158.526490      26.201626    1000.000000      85.000000     218.000000      18.000000     113.036499      40.000000   2.212591e+27
      50.625858     158.299783      26.201626    1200.000000      90.000000     218.000000      18.000000     125.483067      48.000000   2.655109e+27
      50.448820     158.073076      26.201626    1000.000000      95.000000     218.000000      18.000000     137.939298      40.000000   2.212591e+27
      50.271782     157.846369      26.201626     800.000000     100.000000     218.000000      18.000000     150.402793      32.000000   1.770072e+27
      50.094744     157.619662      26.201626     600.000000     105.000000     218.000000      18.000000     162.871882      24.000000   1.327554e+27
      49.917706     157.392955      26.201626     400.000000     110.000000     218.000000      18.000000     175.345373      16.000000   8.850362e+26
      49.740668     157.166248      26.201626     200.000000     115.000000     218.000000      18.000000     187.822390       8.000000   4.425181e+26
      49.563630     156.939541      26.201626     155.000000     109.000000     218.000000      18.000000     200.302272       6.400000   3.429515e+26
      49.386592     156.712834      26.201626     110.000000     103.000000     218.000000      18.000000     212.784515       4.800000   2.433850e+26
      49.209554     156.486127      26.201626      65.000000      97.000000     218.000000      18.000000     225.268728       3.200000   1.438184e+26
      49.032516     156.259420      26.201626      20.000000      91.000000     218.000000      18.000000     237.754600       0.800000   4.425181e+25
      52.866076     160.777414      33.000000      60.000000      93.000000     218.000000      18.000000      25.000000       2.400000   1.891527e+26
      52.689038     160.550707      33.000000      80.000000      89.000000     218.000000      18.000000      12.500000       3.200000   2.522036e+26
      52.512000     160.324000      33.000000     100.000000      85.000000     218.000000      18.000000       0.000000       4.000000   3.152545e+26
      52.334962     160.097293      33.000000     120.000000      81.000000     218.000000      18.000000      12.500000       4.800000   3.783054e+26
